category,word,score,Compound,Subjectivity,Stanza,Flair
anger,phoned,0.294935482111135,0.0,0.0,1.0,NEGATIVE
anger,listens,0.25126041860847304,0.0,0.0,1.0,POSITIVE
anger,nandos,0.29048113176175394,0.0,0.0,1.0,POSITIVE
anger,walmart,0.102328654657007,0.0,0.0,1.0,NEGATIVE
anger,snowing,0.102709970200235,0.0,0.0,1.0,POSITIVE
anger,crayons,0.667775362903222,0.0,0.0,1.0,NEGATIVE
anger,telling,0.21137348963719896,0.0,0.0,2.0,POSITIVE
anger,slut,0.10304447430102902,-0.5859,0.0,1.0,NEGATIVE
anger,realllly,0.44908616193839296,0.0,0.0,1.0,POSITIVE
anger,callum,0.667775362903222,0.0,0.0,1.0,POSITIVE
anger,java,0.667775362903222,0.0,0.0,1.0,POSITIVE
anger,volunteer,0.10304447430102902,0.0,0.0,1.0,POSITIVE
anger,worksheet,0.38846154012195794,0.0,0.0,1.0,POSITIVE
anger,stressrelief,0.667775362903222,0.0,0.0,1.0,NEGATIVE
anger,thursdays,0.10304447430102902,0.0,0.0,1.0,POSITIVE
anger,cleans,0.667775362903222,0.0,0.0,1.0,POSITIVE
anger,replaced,0.29048113176175394,0.0,0.0,1.0,POSITIVE
anger,spicy,0.10304447430102902,0.0,0.0,2.0,POSITIVE
anger,resulting,0.667775362903222,0.0,0.0,1.0,POSITIVE
anger,need,0.10304447430102902,0.0,0.0,1.0,POSITIVE
anger,barclays,0.667775362903222,0.0,0.0,1.0,POSITIVE
anger,popularity,0.294935482111135,0.4767,0.0,1.0,POSITIVE
anger,noone,0.391407050351715,0.0,0.0,1.0,NEGATIVE
anger,words,0.103217807057021,0.0,0.0,1.0,POSITIVE
anger,microsoft,0.667775362903222,0.0,0.0,1.0,POSITIVE
anger,partying,0.10424567564666301,0.3818,0.0,1.0,POSITIVE
anger,at amp,0.667775362903222,0.0,0.0,1.0,POSITIVE
anger,infant,0.6189851987337901,0.0,0.0,1.0,NEGATIVE
anger,cv,0.6189851987337901,0.0,0.0,1.0,POSITIVE
anger,policy,0.130632430819858,0.0,0.0,1.0,POSITIVE
anger,chevy,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,resolve,0.15694973913723198,0.3818,0.0,1.0,POSITIVE
anger,long,0.582617554562916,0.0,0.4,1.0,NEGATIVE
anger,puffy,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,tattooed,0.365204677957691,0.0,0.0,1.0,NEGATIVE
anger,mega,0.24033134807628304,0.0,0.0,1.0,POSITIVE
anger,tbt,0.15694973913723198,0.0,0.0,1.0,NEGATIVE
anger,pavement,0.15694973913723198,0.0,0.0,1.0,NEGATIVE
anger,burns,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,driving,0.28478311064711703,0.0,0.0,1.0,POSITIVE
anger,tapping,0.30598531829771997,0.0,0.0,1.0,NEGATIVE
anger,lulu,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,sware,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,wannabe,0.15694973913723198,0.0,0.0,0.0,NEGATIVE
anger,stuffed,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,tierra,0.40029599776896096,0.0,0.0,1.0,POSITIVE
anger,stan,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,day lt,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,lightbulb,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,comfortable,0.228763486965825,0.5106,0.8,2.0,POSITIVE
anger,nottingham,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,burn,0.38695438083138706,0.0,0.0,1.0,NEGATIVE
anger,kye,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,yhu,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,jailed,0.582617554562916,-0.4939,0.0,1.0,NEGATIVE
anger,upsets,0.30598531829771997,-0.3612,0.0,0.0,NEGATIVE
anger,stabbing,0.359474003248706,0.0,0.8,1.0,NEGATIVE
anger,shiz,0.15694973913723198,0.0,0.0,1.0,NEGATIVE
anger,conversation,0.15511655805557098,0.0,0.0,1.0,POSITIVE
anger,smash,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,everyone,0.155258049158827,0.0,0.0,1.0,POSITIVE
anger,feelings,0.30598531829771997,0.0,0.0,1.0,POSITIVE
anger,evils,0.582617554562916,-0.5719,0.0,1.0,NEGATIVE
anger,wrecked,0.582617554562916,0.0,0.0,0.0,NEGATIVE
anger,tied,0.155412459818345,0.0,0.0,1.0,NEGATIVE
anger,hates,0.155594725379772,-0.4404,0.0,0.0,NEGATIVE
anger,stern,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,still,0.28478311064711703,0.0,0.0,1.0,NEGATIVE
anger,being,0.15572724509745098,0.0,0.0,1.0,POSITIVE
anger,silence,0.213520090625626,0.0,0.0,1.0,NEGATIVE
anger,clash,0.24033134807628304,0.0,0.0,1.0,NEGATIVE
anger,greens,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,remind,0.155854448775817,0.0,0.0,1.0,POSITIVE
anger,precisely,0.582617554562916,0.0,0.8,2.0,POSITIVE
anger,tokyo,0.44908616193839296,0.0,0.0,1.0,POSITIVE
anger,cheap,0.156099037256919,0.0,0.7,0.0,NEGATIVE
anger,phrase,0.30598531829771997,0.0,0.0,1.0,POSITIVE
anger,sore,0.40029599776896096,-0.3612,0.0,0.0,NEGATIVE
anger,wifi,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,talking,0.15639045500632198,0.0,0.0,1.0,POSITIVE
anger,ticketmaster,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,scam,0.582617554562916,-0.5719,0.0,0.0,NEGATIVE
anger,batt,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,sucker,0.25126041860847304,-0.5267,0.8,0.0,NEGATIVE
anger,speeds,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,mugged,0.582617554562916,0.0,0.0,0.0,NEGATIVE
anger,fail,0.20965801685968302,-0.5423,0.29999999999999993,0.0,NEGATIVE
anger,brent,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,squash,0.213520090625626,0.0,0.0,1.0,NEGATIVE
anger,whoareyou,0.28478311064711703,0.0,0.0,1.0,POSITIVE
anger,awake,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,shorter,0.15694973913723198,0.0,0.0,1.0,NEGATIVE
anger,chu,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,sorrows,0.15694973913723198,-0.3818,0.0,1.0,NEGATIVE
anger,razor,0.30598531829771997,0.0,0.0,1.0,POSITIVE
anger,fantasy,0.227867539033767,0.0,0.0,2.0,POSITIVE
anger,detention,0.582617554562916,-0.3612,0.0,0.0,NEGATIVE
anger,hulu,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,carriage,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,reliable,0.15694973913723198,0.0,0.0,2.0,POSITIVE
anger,ther,0.44908616193839296,0.0,0.0,1.0,POSITIVE
anger,copied,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,wire,0.40029599776896096,0.0,0.0,1.0,NEGATIVE
anger,badly,0.157565313179446,-0.4767,0.6666666666666666,1.0,NEGATIVE
anger,limited,0.582617554562916,-0.2263,0.14285714285714285,0.0,NEGATIVE
anger,quoting,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,soloud,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,msg,0.40029599776896096,0.0,0.0,1.0,NEGATIVE
anger,invade,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,twisted,0.38656580495705894,0.0,1.0,0.0,NEGATIVE
anger,tvs,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,baguette,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,newly,0.15694973913723198,0.0,0.45454545454545453,1.0,POSITIVE
anger,cleaner,0.15694973913723198,0.1779,0.0,2.0,POSITIVE
anger,contents,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,gif,0.28478311064711703,0.0,0.0,1.0,POSITIVE
anger,nee,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,crave,0.44908616193839296,0.0,0.0,1.0,POSITIVE
anger,directions,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,hovering,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,thr,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,post,0.253404877954507,0.0,0.0,1.0,POSITIVE
anger,tore,0.30598531829771997,0.0,0.0,1.0,NEGATIVE
anger,piercing,0.253594141954693,0.0,0.0,1.0,POSITIVE
anger,cursing,0.582617554562916,0.0,0.0,0.0,NEGATIVE
anger,collecting,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,reverse,0.15694973913723198,0.0,0.0,1.0,NEGATIVE
anger,apprentice,0.40029599776896096,0.0,0.0,1.0,POSITIVE
anger,heater,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,offence,0.44908616193839296,-0.296,0.0,1.0,NEGATIVE
anger,scum,0.15694973913723198,0.0,0.4,0.0,NEGATIVE
anger,vibrate,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,theworst,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,mixedemotions,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,clock,0.22823094114219503,0.0,0.0,1.0,NEGATIVE
anger,wrapper,0.15694973913723198,0.0,0.0,1.0,POSITIVE
anger,weekdays,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,guna,0.25126041860847304,0.0,0.0,1.0,NEGATIVE
anger,wernt,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,backpack,0.154846688940453,0.0,0.0,1.0,POSITIVE
anger,flirt,0.589132235584109,0.0,0.0,1.0,POSITIVE
anger,pipe,0.588348229271901,0.0,0.0,1.0,NEGATIVE
anger,ima,0.15023078888848698,0.0,0.0,1.0,NEGATIVE
anger,pillows,0.588348229271901,0.0,0.0,1.0,POSITIVE
anger,word,0.40029599776896096,0.0,0.0,1.0,POSITIVE
anger,go,0.15024296521748903,0.0,0.0,1.0,POSITIVE
anger,none,0.150653810680417,0.0,0.0,1.0,POSITIVE
anger,kick,0.587422945837854,0.0,0.0,1.0,POSITIVE
anger,loud,0.583545628875469,0.0,0.8,1.0,NEGATIVE
anger,price,0.253341584812298,0.0,0.0,1.0,POSITIVE
anger,costs,0.44908616193839296,0.0,0.0,1.0,NEGATIVE
anger,feminist,0.6189851987337901,0.0,0.0,1.0,POSITIVE
anger,cos,0.5834484644570029,0.0,0.0,1.0,NEGATIVE
anger,losing,0.151373915126675,-0.3818,0.0,0.0,NEGATIVE
anger,fraud,0.44908616193839296,-0.5859,0.0,0.0,NEGATIVE
anger,pens,0.38846154012195794,0.0,0.0,1.0,NEGATIVE
anger,drilling,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,lovey,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,trolley,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,account,0.15145375863344399,0.0,0.0,1.0,POSITIVE
anger,shaking,0.151834638470461,-0.1779,0.0,1.0,NEGATIVE
anger,riot,0.303904152093895,-0.5574,0.0,1.0,POSITIVE
anger,goon,0.582617554562916,0.0,0.0,0.0,POSITIVE
anger,talkin,0.151834638470461,0.0,0.0,1.0,POSITIVE
anger,letting,0.15133174683300799,0.0,0.0,1.0,POSITIVE
anger,shy,0.152254894833024,-0.25,0.5,1.0,NEGATIVE
anger,whoa,0.148981569488055,0.0,0.0,1.0,POSITIVE
anger,waste,0.589132235584109,-0.4215,0.0,0.0,NEGATIVE
anger,spelt,0.591586224545676,0.0,0.0,1.0,NEGATIVE
anger,winding,0.591586224545676,0.0,0.0,1.0,NEGATIVE
anger,waist,0.148981569488055,0.0,0.0,1.0,NEGATIVE
anger,fu,0.44908616193839296,-0.6908,0.0,1.0,NEGATIVE
anger,technical,0.591586224545676,0.0,0.1,1.0,POSITIVE
anger,imacelebrity,0.28478311064711703,0.0,0.0,1.0,NEGATIVE
anger,piercings,0.148981569488055,0.0,0.0,1.0,POSITIVE
anger,mess,0.5906175972299921,-0.3612,0.175,0.0,NEGATIVE
anger,bachelor,0.148981569488055,0.0,0.0,1.0,POSITIVE
anger,forgets,0.590164760198298,0.0,0.0,0.0,NEGATIVE
anger,dang,0.24033134807628304,0.0,0.0,1.0,NEGATIVE
anger,rowdy,0.28478311064711703,0.0,0.0,1.0,POSITIVE
anger,clip,0.23049842716004398,0.0,0.0,1.0,POSITIVE
anger,monopoly,0.590164760198298,0.0,0.0,1.0,NEGATIVE
anger,ridiculousness,0.148981569488055,-0.2732,0.0,0.0,NEGATIVE
anger,license,0.209747924704202,0.0,0.0,1.0,POSITIVE
anger,mute,0.590164760198298,0.0,0.0,1.0,NEGATIVE
anger,sinus,0.303904152093895,0.0,0.0,1.0,NEGATIVE
anger,judgmental,0.590164760198298,0.0,0.0,0.0,POSITIVE
anger,flames,0.148981569488055,0.0,0.0,1.0,NEGATIVE
anger,wa,0.148981569488055,0.0,0.0,1.0,POSITIVE
anger,arse,0.58987711457572,0.0,0.0,1.0,NEGATIVE
anger,its,0.303904152093895,0.0,0.0,1.0,POSITIVE
anger,hipster,0.148981569488055,0.0,0.0,1.0,POSITIVE
anger,ruzzle,0.148981569488055,0.0,0.0,1.0,NEGATIVE
anger,sarcastic,0.582617554562916,-0.25,0.8,0.0,POSITIVE
anger,liner,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,packs,0.28478311064711703,0.0,0.0,1.0,POSITIVE
anger,allergy,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,garage,0.153621949044557,0.0,0.0,1.0,POSITIVE
anger,lax,0.153621949044557,0.0,0.0,1.0,NEGATIVE
anger,leak,0.28478311064711703,-0.34,0.0,1.0,NEGATIVE
anger,bachelor,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,betrayed,0.582617554562916,-0.6124,0.0,1.0,NEGATIVE
anger,pal,0.153621949044557,0.0,0.0,1.0,POSITIVE
anger,outa,0.40029599776896096,0.0,0.0,1.0,NEGATIVE
anger,tad,0.153621949044557,0.0,0.0,1.0,POSITIVE
anger,rapists,0.582617554562916,-0.6486,0.0,0.0,NEGATIVE
anger,aberdeen,0.24033134807628304,0.0,0.0,1.0,POSITIVE
anger,cha,0.28478311064711703,0.0,0.0,1.0,POSITIVE
anger,threw,0.15416292823005198,0.0,0.0,1.0,NEGATIVE
anger,printing,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,noisy,0.582617554562916,-0.1779,0.0,0.0,NEGATIVE
anger,agony,0.40029599776896096,-0.4215,0.0,0.0,NEGATIVE
anger,opinion,0.15437241812293098,0.0,0.0,1.0,POSITIVE
anger,washing,0.154846688940453,0.0,0.0,1.0,POSITIVE
anger,grudge,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,ppl,0.22897751431933702,0.0,0.0,1.0,NEGATIVE
anger,farmer,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,ask,0.305162013894966,0.0,0.0,1.0,POSITIVE
anger,lobby,0.154846688940453,0.0258,0.0,1.0,POSITIVE
anger,hull,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,people,0.387125382081971,0.0,0.0,1.0,POSITIVE
anger,brand,0.20965801685968302,0.0,0.0,1.0,POSITIVE
anger,reservation,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,mosquitoes,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,beds,0.152254894833024,0.0,0.0,1.0,POSITIVE
anger,vicky,0.40029599776896096,0.0,0.0,1.0,POSITIVE
anger,person,0.152307146214432,0.0,0.0,1.0,POSITIVE
anger,mong,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,memo,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,atm,0.230207009410641,0.0,0.0,1.0,POSITIVE
anger,charter,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,woke,0.152361582363131,0.0,0.0,1.0,NEGATIVE
anger,weekends,0.38749768462565104,0.0,0.0,1.0,POSITIVE
anger,greg,0.303904152093895,0.0,0.0,1.0,POSITIVE
anger,numbers,0.15282034579522102,0.0,0.0,1.0,POSITIVE
anger,hangers,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,sundays,0.15282034579522102,0.0,0.0,1.0,POSITIVE
anger,walgreens,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,punk,0.22995063202172197,0.0,0.0,1.0,NEGATIVE
anger,tap,0.304985817964636,0.0,0.0,1.0,POSITIVE
anger,seller,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,question,0.153426541129915,0.0,0.0,1.0,NEGATIVE
anger,gaming,0.153621949044557,0.0,0.0,1.0,POSITIVE
anger,possessed,0.44908616193839296,0.0,0.0,1.0,POSITIVE
anger,wawa,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,fuckery,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,inn,0.359474003248706,0.0,0.0,1.0,POSITIVE
anger,yur,0.153621949044557,0.0,0.0,1.0,POSITIVE
anger,cue,0.153621949044557,0.0,0.0,1.0,POSITIVE
anger,aids,0.30598531829771997,0.0,0.0,1.0,NEGATIVE
anger,shit,0.148981569488055,-0.5574,0.8,0.0,NEGATIVE
anger,something,0.158668567892424,0.0,0.0,1.0,POSITIVE
anger,prop,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,zones,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,flats,0.564917977463515,0.0,0.0,1.0,NEGATIVE
anger,maintenance,0.309324219563234,0.0,0.0,1.0,POSITIVE
anger,maroon,0.166223375922561,0.0,0.0,1.0,NEGATIVE
anger,highway,0.166223375922561,0.0,0.0,1.0,POSITIVE
anger,shouted,0.564917977463515,0.0,0.0,1.0,NEGATIVE
anger,credits,0.40406248056443794,0.3612,0.0,1.0,POSITIVE
anger,hypocrite,0.564917977463515,0.0,0.0,0.0,NEGATIVE
anger,joker,0.44908616193839296,0.128,0.0,1.0,NEGATIVE
anger,cracks,0.166223375922561,0.0,0.0,1.0,NEGATIVE
anger,quinn,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,boxes,0.166223375922561,0.0,0.0,1.0,POSITIVE
anger,wish,0.16678965941920498,0.4019,0.0,1.0,POSITIVE
anger,brother,0.22683586660139804,0.0,0.0,1.0,POSITIVE
anger,mess,0.28478311064711703,-0.3612,0.175,0.0,NEGATIVE
anger,selection,0.167673702500207,0.0,0.0,1.0,POSITIVE
anger,cantdeal,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,bitter,0.167673702500207,-0.4215,0.5,0.0,NEGATIVE
anger,eyeball,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,knife,0.309324219563234,0.0,0.0,1.0,POSITIVE
anger,holmes,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,quote,0.167673702500207,0.0,0.0,1.0,NEGATIVE
anger,lighter,0.167673702500207,0.0,0.0,1.0,POSITIVE
anger,mps,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,resisting,0.564917977463515,0.0,0.0,1.0,NEGATIVE
anger,fanfic,0.225942610624183,0.0,0.0,1.0,POSITIVE
anger,invent,0.365204677957691,0.0,0.0,1.0,POSITIVE
anger,cameron,0.166223375922561,0.0,0.0,1.0,POSITIVE
anger,mph,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,borrow,0.309324219563234,0.0,0.0,1.0,NEGATIVE
anger,wasted,0.403128860853265,-0.4939,0.0,0.0,NEGATIVE
anger,damm,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,hard,0.16424904161884302,-0.1027,0.5416666666666666,1.0,NEGATIVE
anger,nojoke,0.16424904161884302,0.0,0.0,1.0,NEGATIVE
anger,asses,0.386111362777005,0.0,0.0,1.0,POSITIVE
anger,tym,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,equation,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,mortgage,0.28478311064711703,0.0,0.0,1.0,POSITIVE
anger,bottom,0.16453398249554002,0.0,0.0,0.0,NEGATIVE
anger,automated,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,tl,0.16488235386293698,0.0,0.0,1.0,POSITIVE
anger,conditioner,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,replacement,0.403276625907099,0.0,0.0,1.0,POSITIVE
anger,logged,0.309324219563234,0.0,0.0,1.0,POSITIVE
anger,jumpers,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,contact,0.16488235386293698,0.0,0.0,1.0,POSITIVE
anger,net,0.165317988807748,0.0,0.0,1.0,POSITIVE
anger,childish,0.359474003248706,-0.296,0.8,0.0,NEGATIVE
anger,advisor,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,singin,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,disrespect,0.165317988807748,-0.4215,0.0,0.0,NEGATIVE
anger,jacks,0.24033134807628304,0.0,0.0,1.0,POSITIVE
anger,broadcasting,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,wot,0.16424904161884302,0.0,0.0,1.0,NEGATIVE
anger,sport,0.168263499037505,0.0,0.0,1.0,POSITIVE
anger,gums,0.564917977463515,0.0,0.0,1.0,NEGATIVE
anger,broken,0.170372759469372,-0.4767,0.4,1.0,NEGATIVE
anger,vacuum,0.310683839079274,0.0,0.0,1.0,POSITIVE
anger,tables,0.170372759469372,0.0,0.0,1.0,POSITIVE
anger,sassy,0.56087756792651,0.0,0.0,2.0,POSITIVE
anger,banking,0.56087756792651,0.0,0.0,1.0,POSITIVE
anger,bandwagon,0.225942610624183,0.0,0.0,1.0,NEGATIVE
anger,tearing,0.17096047620683,0.0,0.0,1.0,NEGATIVE
anger,senseless,0.24033134807628304,0.0,0.0,0.0,NEGATIVE
anger,wahh,0.56087756792651,0.0,0.0,1.0,NEGATIVE
anger,fag,0.17096047620683,-0.4767,0.0,1.0,NEGATIVE
anger,outta,0.38429565642252006,0.0,0.0,0.0,POSITIVE
anger,photos,0.170241568914904,0.0,0.0,1.0,POSITIVE
anger,brag,0.56087756792651,0.0,0.0,1.0,POSITIVE
anger,nae,0.56087756792651,0.0,0.0,1.0,NEGATIVE
anger,dnt,0.17129877120329,0.0,0.0,1.0,NEGATIVE
anger,hoodie,0.17145442534011301,0.0,0.0,1.0,NEGATIVE
anger,sum,0.56087756792651,0.0,0.0,1.0,POSITIVE
anger,embarrass,0.359474003248706,-0.296,0.0,1.0,NEGATIVE
anger,searched,0.56087756792651,0.0,0.0,1.0,NEGATIVE
anger,peed,0.311885040424908,0.0,0.0,1.0,NEGATIVE
anger,blunt,0.17145442534011301,0.0,0.0,1.0,NEGATIVE
anger,sarcastic,0.56087756792651,-0.25,0.8,0.0,POSITIVE
anger,stuff,0.17163062127044298,0.0,0.0,1.0,POSITIVE
anger,ughh,0.40406248056443794,0.0,0.0,1.0,NEGATIVE
anger,no,0.28478311064711703,-0.296,0.0,0.0,NEGATIVE
anger,spoiled,0.385370347552285,0.0,0.0,0.0,NEGATIVE
anger,fix,0.5610473616275711,0.0,0.0,1.0,POSITIVE
anger,insurance,0.40406248056443794,0.0,0.0,2.0,POSITIVE
anger,bugging,0.564917977463515,0.0,0.0,1.0,NEGATIVE
anger,aren,0.16844411856296698,0.0,0.0,1.0,POSITIVE
anger,shutting,0.564917977463515,0.0,0.0,1.0,NEGATIVE
anger,screwed,0.44737529753476396,-0.4939,0.0,0.0,NEGATIVE
anger,schedule,0.168494383711637,0.0,0.0,1.0,POSITIVE
anger,pm,0.310683839079274,0.0,0.0,1.0,POSITIVE
anger,seekers,0.564917977463515,0.0,0.0,1.0,POSITIVE
anger,regretting,0.168784196784234,-0.4019,0.0,1.0,NEGATIVE
anger,nerves,0.564468236057238,-0.1027,0.0,1.0,POSITIVE
anger,auto,0.56415549172318,0.0,0.0,1.0,POSITIVE
anger,battery,0.169430400360841,0.0,0.0,1.0,POSITIVE
anger,engine,0.562414847245396,0.0,0.0,1.0,POSITIVE
anger,drunken,0.20941330867297303,0.0,0.0,0.0,NEGATIVE
anger,allowed,0.16966177472559302,0.0,0.0,1.0,POSITIVE
anger,copy,0.5637490702585329,0.0,0.0,1.0,NEGATIVE
anger,whip,0.16966177472559302,0.0,0.0,1.0,POSITIVE
anger,answer,0.563564022145496,0.0,0.0,1.0,POSITIVE
anger,damned,0.562414847245396,-0.3818,0.0,0.0,NEGATIVE
anger,bah,0.28478311064711703,0.0,0.0,1.0,NEGATIVE
anger,cbs,0.28478311064711703,0.0,0.0,1.0,NEGATIVE
anger,company,0.16966177472559302,0.0,0.0,1.0,POSITIVE
anger,scarf,0.16966177472559302,0.0,0.0,1.0,POSITIVE
anger,pet,0.562414847245396,0.0,0.0,1.0,POSITIVE
anger,broke,0.44658213630520205,-0.4215,0.0,1.0,NEGATIVE
anger,clicking,0.40406248056443794,0.0,0.0,1.0,POSITIVE
anger,cable,0.566869197594776,0.0,0.0,1.0,POSITIVE
anger,layout,0.16424904161884302,0.0,0.0,1.0,POSITIVE
anger,pathetic,0.213520090625626,-0.5719,1.0,0.0,NEGATIVE
anger,tiny,0.161404089486612,0.0,0.5,1.0,NEGATIVE
anger,gap,0.161404089486612,0.0,0.0,1.0,NEGATIVE
anger,bothering,0.576425584314994,-0.3818,0.0,0.0,NEGATIVE
anger,robbed,0.576425584314994,0.0,0.0,1.0,NEGATIVE
anger,delhi,0.20941330867297303,0.0,0.0,1.0,POSITIVE
anger,sly,0.161404089486612,0.0,0.0,1.0,POSITIVE
anger,tell,0.227801100472802,0.0,0.0,1.0,POSITIVE
anger,ugh,0.575648885246822,-0.4215,0.0,0.0,NEGATIVE
anger,ticking,0.575500086794052,0.0,0.0,1.0,POSITIVE
anger,lambert,0.161404089486612,0.0,0.0,1.0,POSITIVE
anger,tweeters,0.40029599776896096,0.0,0.0,1.0,NEGATIVE
anger,responsible,0.38656580495705894,0.3182,0.55,2.0,POSITIVE
anger,bothered,0.44908616193839296,-0.3182,0.0,1.0,NEGATIVE
anger,tested,0.307772628871815,0.0,0.0,1.0,POSITIVE
anger,amsterdam,0.161404089486612,0.0,0.0,1.0,POSITIVE
anger,idgaf,0.5742493048923989,0.0,0.0,1.0,NEGATIVE
anger,lane,0.5742493048923989,0.0,0.0,1.0,POSITIVE
anger,ruby,0.161404089486612,0.0,0.0,1.0,POSITIVE
anger,locking,0.5742493048923989,0.0,0.0,1.0,POSITIVE
anger,unless,0.307978453715601,0.0,0.0,1.0,NEGATIVE
anger,excessive,0.161404089486612,0.0,1.0,1.0,NEGATIVE
anger,kill,0.573983786276088,-0.6908,0.0,0.0,NEGATIVE
anger,firework,0.161404089486612,0.0,0.0,1.0,POSITIVE
anger,dare,0.574454243923755,0.0,0.0,1.0,POSITIVE
anger,speed,0.5737286071456701,0.0,0.0,1.0,POSITIVE
anger,shipping,0.576425584314994,0.0,0.0,1.0,POSITIVE
anger,mirrors,0.161404089486612,0.0,0.0,1.0,POSITIVE
anger,jill,0.28478311064711703,0.0,0.0,1.0,POSITIVE
anger,inna,0.582617554562916,0.0,0.0,1.0,NEGATIVE
anger,jacket,0.15945286935535,0.0,0.0,1.0,POSITIVE
anger,useless,0.582617554562916,-0.4215,0.2,0.0,NEGATIVE
anger,excuses,0.30598531829771997,0.0,0.0,0.0,NEGATIVE
anger,joint,0.15945286935535,0.0,0.0,1.0,POSITIVE
anger,cock,0.38656580495705894,-0.1531,0.0,1.0,NEGATIVE
anger,birmingham,0.15945286935535,0.0,0.0,1.0,POSITIVE
anger,kickboxing,0.582617554562916,0.0,0.0,1.0,POSITIVE
anger,ment,0.359474003248706,0.0,0.0,1.0,NEGATIVE
